old_id	new_id	new_id.scientific_name
NCBI:txid100880	NCBI:txid1985704	Northern cereal mosaic cytorhabdovirus
NCBI:txid100885	NCBI:txid135858	Catenibacterium
NCBI:txid100893	NCBI:txid727944	Oplophorus gracilirostris
NCBI:txid1008936	NCBI:txid153543	Styrax odoratissimus
NCBI:txid1008941	NCBI:txid79619	Weigela japonica var. sinica
NCBI:txid1008948	NCBI:txid127079	Sphaerotheca breviceps
NCBI:txid1008958	NCBI:txid271256	Chalepophyllum guyanense
NCBI:txid1008964	NCBI:txid529855	Empogona coriacea
NCBI:txid1008977	NCBI:txid41414	Aspergillus proliferans
NCBI:txid100898	NCBI:txid1449541	Lasiopodomys gregalis
NCBI:txid1009001	NCBI:txid36653	Penicillium commune
NCBI:txid100904	NCBI:txid298378	Fusarium incarnatum
NCBI:txid100908	NCBI:txid1525133	Arrawarria
NCBI:txid1009341	NCBI:txid1671036	Chrysophyllum flexuosum
NCBI:txid100943	NCBI:txid337748	Pteromyini
NCBI:txid1009519	NCBI:txid1712541	Sabicea africana
NCBI:txid1009520	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009521	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009522	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009525	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009526	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009527	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009528	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009529	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009530	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009531	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1009532	NCBI:txid1009533	Nothoceros schizophyllus
NCBI:txid1009534	NCBI:txid1009533	Nothoceros schizophyllus
NCBI:txid1009535	NCBI:txid56934	Nothoceros vincentianus
NCBI:txid1009536	NCBI:txid56934	Nothoceros vincentianus
NCBI:txid1009537	NCBI:txid56934	Nothoceros vincentianus
NCBI:txid1009538	NCBI:txid1263700	Nothoceros renzagliensis
NCBI:txid1009543	NCBI:txid995050	Desulfobaculum xiamenense
NCBI:txid1009545	NCBI:txid1009547	Mechanitis mazaeus cf. nigroapicalis RIH-2011
NCBI:txid1009546	NCBI:txid1009548	Mechanitis mazaeus cf. phasianita RIH-2011
NCBI:txid1009698	NCBI:txid245775	Callichthys callichthys
NCBI:txid1009832	NCBI:txid1579549	Morchella pulchella
NCBI:txid1009834	NCBI:txid1579548	Morchella deliciosa
NCBI:txid1009838	NCBI:txid62758	Morchella semilibera
NCBI:txid1009839	NCBI:txid60348	Morchella vulgaris
NCBI:txid100984	NCBI:txid1532943	Paravaejovis spinigerus
NCBI:txid1009855	NCBI:txid279641	Hydroides norvegica
NCBI:txid1009865	NCBI:txid1009866	Toxolasma paulum
NCBI:txid100987	NCBI:txid335949	Hypocrella raciborskii
NCBI:txid100996	NCBI:txid129729	Sphaerostilbella broomeana
NCBI:txid101047	NCBI:txid101059	Viridibacillus neidei
NCBI:txid101048	NCBI:txid101059	Viridibacillus neidei
NCBI:txid1010627	NCBI:txid86743	Magnolia utilis
NCBI:txid1010629	NCBI:txid480420	Magnolia hodgsonii
NCBI:txid1010631	NCBI:txid13813	Nothoceros aenigmaticus
NCBI:txid1010670	NCBI:txid2748235	Zaliv Terpeniya virus
NCBI:txid1010671	NCBI:txid1542768	Pachnolepia pruinata
NCBI:txid1010674	NCBI:txid1507898	Reichlingia zwackhii
NCBI:txid1010704	NCBI:txid531328	Haemulon scudderii
NCBI:txid101072	NCBI:txid101070	Rummeliibacillus pycnus
NCBI:txid101073	NCBI:txid101070	Rummeliibacillus pycnus
NCBI:txid101074	NCBI:txid101070	Rummeliibacillus pycnus
NCBI:txid10109	NCBI:txid10103	Mus spicilegus
NCBI:txid101099	NCBI:txid91625	Umbelopsis isabellina
NCBI:txid10110	NCBI:txid254704	Mus terricolor
NCBI:txid101150	NCBI:txid648776	Sandokanoidea
NCBI:txid101151	NCBI:txid101155	Gonyleptoidea
NCBI:txid101161	NCBI:txid95740	Curvularia verruculosa
NCBI:txid101270	NCBI:txid101269	Lilium hybrid division VII
NCBI:txid101277	NCBI:txid101278	Nycticebus pygmaeus
NCBI:txid101279	NCBI:txid61622	Rhinopithecus roxellana
NCBI:txid101280	NCBI:txid61853	Nomascus leucogenys
NCBI:txid101294	NCBI:txid97190	Conus circumcisus
NCBI:txid101296	NCBI:txid257324	Conus daucus
NCBI:txid101318	NCBI:txid97183	Conus planorbis
NCBI:txid101328	NCBI:txid150080	Norovirus isolates
NCBI:txid101329	NCBI:txid87541	Aerococcus christensenii
NCBI:txid101330	NCBI:txid122929	Norovirus GII
NCBI:txid101331	NCBI:txid372347	Patagioenas inornata inornata
NCBI:txid101344	NCBI:txid515887	Capitonius
NCBI:txid101354	NCBI:txid36443	Equine rotavirus (serotype 14 / strain FI-23)
NCBI:txid101356	NCBI:txid1835656	Rotavirus A RVA/Cow-tc/USA/B223/1983/G10P[11]
NCBI:txid101384	NCBI:txid153266	Aequorivita antarctica
NCBI:txid101408	NCBI:txid192885	Athearnia anthonyi
NCBI:txid101415	NCBI:txid464115	Pleurocera pyrenella
NCBI:txid101416	NCBI:txid464116	Pleurocera uncialis
NCBI:txid101417	NCBI:txid464117	Pleurocera uncialis hastata
NCBI:txid101498	NCBI:txid40690	Trematomus bernacchii
NCBI:txid101507	NCBI:txid208557	Pasteuria nishizawae
NCBI:txid101509	NCBI:txid1238356	Gelidium koshikianum
NCBI:txid101590	NCBI:txid51268	Bidens aurea
NCBI:txid101602	NCBI:txid101596	Dahlia pinnata
NCBI:txid101615	NCBI:txid75425	Mayaca fluviatilis
NCBI:txid101620	NCBI:txid82047	Albuca bracteata
NCBI:txid101643	NCBI:txid59519	Alcelaphus caama
NCBI:txid101646	NCBI:txid59520	Alcelaphus lichtensteini
NCBI:txid101647	NCBI:txid59520	Alcelaphus lichtensteini
NCBI:txid101660	NCBI:txid38859	Mentha longifolia
NCBI:txid1016804	NCBI:txid864070	Microvirga zambiensis WSM3693
NCBI:txid1016819	NCBI:txid1545989	Diromma dirinellum
NCBI:txid1016850	NCBI:txid1443584	Hypoderma siculum
NCBI:txid101698	NCBI:txid1540822	Centrochelys sulcata
NCBI:txid1017012	NCBI:txid1017090	Biomphalaria ruppellii
NCBI:txid1017094	NCBI:txid2773111	Planopodium desertum
NCBI:txid1017112	NCBI:txid527655	Greenidea psidii
NCBI:txid1017113	NCBI:txid527655	Greenidea psidii
NCBI:txid1017114	NCBI:txid384671	Hyadaphis coriandri
NCBI:txid1017176	NCBI:txid1017177	Gluconacetobacter tumulicola
NCBI:txid1017178	NCBI:txid1017177	Gluconacetobacter tumulicola
NCBI:txid1017179	NCBI:txid1017177	Gluconacetobacter tumulicola
NCBI:txid1017180	NCBI:txid1017177	Gluconacetobacter tumulicola
NCBI:txid1017255	NCBI:txid2966	Noctiluca scintillans
NCBI:txid1017256	NCBI:txid411102	Oreocharis
NCBI:txid1017321	NCBI:txid1034304	Aspergillus transmontanensis
NCBI:txid1017322	NCBI:txid1034303	Aspergillus sergii
NCBI:txid101734	NCBI:txid30232	Prodoxus pallida
NCBI:txid1017352	NCBI:txid1017351	Halobaculum magnesiiphilum
NCBI:txid1017355	NCBI:txid1017354	Rubrobacter bracarensis
NCBI:txid1017356	NCBI:txid1017354	Rubrobacter bracarensis
NCBI:txid10174	NCBI:txid885580	Fukomys damarensis
NCBI:txid101742	NCBI:txid551523	Citrus dwarfing viroid
NCBI:txid101745	NCBI:txid50244	Ruscaceae
NCBI:txid101746	NCBI:txid50244	Ruscaceae
NCBI:txid101754	NCBI:txid1068961	Influenza A virus (A/swine/Texas/4199-2/1998(H3N2))
NCBI:txid101763	NCBI:txid97183	Conus planorbis
NCBI:txid101836	NCBI:txid48749	Diastema racemiferum
NCBI:txid101837	NCBI:txid48815	Ramonda myconi
NCBI:txid101838	NCBI:txid99486	Atlantic halibut nodavirus
NCBI:txid101845	NCBI:txid1051809	Descolea tenuipes
NCBI:txid101855	NCBI:txid929575	Lulwoana uniseptata
NCBI:txid101856	NCBI:txid394676	Halenospora varia
NCBI:txid101863	NCBI:txid870498	Alburnus thessalicus
NCBI:txid101865	NCBI:txid54555	Alburnus
NCBI:txid101866	NCBI:txid882966	Alburnus belvica
NCBI:txid101873	NCBI:txid118662	Barbus petenyi
NCBI:txid101875	NCBI:txid118663	Barbus rebeli
NCBI:txid101880	NCBI:txid758555	Squalius orientalis
NCBI:txid101882	NCBI:txid882992	Squalius prespensis
NCBI:txid101885	NCBI:txid752541	Squalius peloponensis
NCBI:txid101886	NCBI:txid752542	Squalius moreoticus
NCBI:txid101887	NCBI:txid752541	Squalius peloponensis
NCBI:txid101890	NCBI:txid752539	Pelasgus marathonicus
NCBI:txid101895	NCBI:txid103460	Rutilus prespensis
NCBI:txid101900	NCBI:txid1483052	Luciobarbus albanicus
NCBI:txid101901	NCBI:txid117136	Barbus macedonicus
NCBI:txid101903	NCBI:txid1606557	Luciobarbus brachycephalus
NCBI:txid101907	NCBI:txid516016	Romanogobio ciscaucasicus
NCBI:txid101908	NCBI:txid1483027	Gobio balcanicus
NCBI:txid101909	NCBI:txid327683	Romanogobio kesslerii
NCBI:txid101912	NCBI:txid103463	Telestes alfiensis
NCBI:txid101913	NCBI:txid103462	Telestes pleurobipunctatus
NCBI:txid1019130	NCBI:txid419090	Pineus strobi
NCBI:txid101914	NCBI:txid882974	Pelasgus prespensis
NCBI:txid101919	NCBI:txid139907	Chroodactylon ornatum
NCBI:txid10192	NCBI:txid84394	Ploima
NCBI:txid101937	NCBI:txid107757	Gymnodinium aureolum
NCBI:txid101950	NCBI:txid5551	Trichophyton rubrum
NCBI:txid101951	NCBI:txid5551	Trichophyton rubrum
NCBI:txid10198	NCBI:txid10197	Ctenophora
NCBI:txid1020	NCBI:txid135617	Thiotrichaceae
NCBI:txid10202	NCBI:txid10197	Ctenophora
NCBI:txid10204	NCBI:txid12997	Cestum veneris
NCBI:txid10208	NCBI:txid558764	Flustrina
NCBI:txid102101	NCBI:txid147206	Collinsella stercoris
NCBI:txid102102	NCBI:txid147206	Collinsella stercoris
NCBI:txid102103	NCBI:txid147206	Collinsella stercoris
NCBI:txid102104	NCBI:txid147206	Collinsella stercoris
NCBI:txid102105	NCBI:txid147207	Collinsella intestinalis
NCBI:txid102123	NCBI:txid56107	Cylindrospermum stagnale PCC 7417
NCBI:txid10214	NCBI:txid10215	Dicyemida
NCBI:txid102154	NCBI:txid105814	uncultured sulfate-reducing bacterium 22
NCBI:txid102155	NCBI:txid105815	uncultured sulfate-reducing bacterium 113
NCBI:txid102156	NCBI:txid105816	uncultured sulfate-reducing bacterium 141
NCBI:txid102157	NCBI:txid105817	uncultured sulfate-reducing bacterium 167
NCBI:txid102158	NCBI:txid105818	uncultured sulfate-reducing bacterium 282
NCBI:txid102159	NCBI:txid105819	uncultured sulfate-reducing bacterium 330
NCBI:txid102160	NCBI:txid105820	uncultured sulfate-reducing bacterium 348
NCBI:txid102161	NCBI:txid105821	uncultured sulfate-reducing bacterium 368
NCBI:txid102191	NCBI:txid672774	Pseudopus apodus
NCBI:txid102200	NCBI:txid105615	Isopora palifera
NCBI:txid102203	NCBI:txid1869259	Dipsastraea favus
NCBI:txid102206	NCBI:txid2650389	Platyzoanthus mussoides
NCBI:txid10223	NCBI:txid1443169	Saccoglossus ruber
NCBI:txid102288	NCBI:txid173075	Acar plicata
NCBI:txid102322	NCBI:txid98304	Hyotissa numisma
NCBI:txid1024	NCBI:txid70993	Flexithrix dorotheae
NCBI:txid102635	NCBI:txid907453	Malleus
NCBI:txid102636	NCBI:txid907455	Malleus regula
NCBI:txid102644	NCBI:txid1149202	Carabus lineatus lateralis
NCBI:txid1026751	NCBI:txid1112367	Cystodiscus axonis
NCBI:txid1026879	NCBI:txid2650727	Rhizoctonia fusispora
NCBI:txid1026948	NCBI:txid744039	Fritillaria unibracteata var. wabuensis
NCBI:txid1026985	NCBI:txid1250541	Botryosphaeria fabicerciana
NCBI:txid102700	NCBI:txid606958	Crematogaster minutissima smithi
NCBI:txid102712	NCBI:txid94253	unclassified Cytophagaceae
NCBI:txid1027195	NCBI:txid151855	Niedenzuella stannea
NCBI:txid1027224	NCBI:txid992427	Triaspis hypericoides subsp. nelsonii
NCBI:txid1027290	NCBI:txid269309	Anochetus grandidieri
NCBI:txid1027291	NCBI:txid269310	Anochetus madagascarensis
NCBI:txid102740	NCBI:txid69942	Locustella pryeri
NCBI:txid1027434	NCBI:txid2763647	Tanea lineata
NCBI:txid102744	NCBI:txid356666	Saguinus martinsi
NCBI:txid1027443	NCBI:txid2483501	Semicassis bisulcata
NCBI:txid1027456	NCBI:txid2763649	Paratectonatica tigrina
NCBI:txid1027463	NCBI:txid864434	Cryptococcus sp. D162_2
NCBI:txid1027804	NCBI:txid977970	Latruncellus aurorae
NCBI:txid1027843	NCBI:txid1112267	Chlamydia psittaci 08DC60
NCBI:txid1027844	NCBI:txid1112250	Chlamydia psittaci C19/98
NCBI:txid1027845	NCBI:txid1112254	Chlamydia psittaci 02DC15
NCBI:txid1027846	NCBI:txid1112252	Chlamydia psittaci 01DC11
NCBI:txid1027854	NCBI:txid487401	Hydrogonium amplexifolium
NCBI:txid1027856	NCBI:txid200695	Hydrogonium bolleanum
NCBI:txid1027861	NCBI:txid48933	Hesperocyparis forbesii
NCBI:txid1027862	NCBI:txid329086	Hesperocyparis guadalupensis
NCBI:txid1027865	NCBI:txid132933	Schaalia funkei
NCBI:txid1027866	NCBI:txid132933	Schaalia funkei
NCBI:txid1027945	NCBI:txid1078064	Influenza A virus (A/District of Columbia/WRAIR0313/2011(H1N1))
NCBI:txid1027980	NCBI:txid155894	Chroococcidiopsis sp. CCMEE 29
NCBI:txid102802	NCBI:txid154334	Macacine gammaherpesvirus 5
NCBI:txid1028099	NCBI:txid480222	Amphipoda environmental sample
NCBI:txid1028102	NCBI:txid212038	Copepoda environmental sample
NCBI:txid1028112	NCBI:txid212044	Polychaeta environmental sample
NCBI:txid1028126	NCBI:txid1505195	Cherusius
NCBI:txid102817	NCBI:txid219121	Cichorieae
NCBI:txid1028173	NCBI:txid1074867	Glaciozyma watsonii
NCBI:txid1028174	NCBI:txid1074867	Glaciozyma watsonii
NCBI:txid1028175	NCBI:txid1074867	Glaciozyma watsonii
NCBI:txid1028176	NCBI:txid1074867	Glaciozyma watsonii
NCBI:txid1028177	NCBI:txid1074868	Glaciozyma martinii
NCBI:txid1028183	NCBI:txid1463374	Stenopirates sp. NK-28-05
NCBI:txid1028184	NCBI:txid1463375	Nabis sinicus
NCBI:txid1028186	NCBI:txid642074	Ranatra chinensis
NCBI:txid1028189	NCBI:txid1463372	Calacanthia grandis
NCBI:txid1028191	NCBI:txid1463373	Kokeshia xiei
NCBI:txid1028193	NCBI:txid302072	Eurostus validus
NCBI:txid1028196	NCBI:txid489295	Otiothops birabeni
NCBI:txid1028340	NCBI:txid113600	Tricholoma magnivelare
NCBI:txid1028389	NCBI:txid747362	Micrasterias zeylanica
NCBI:txid1028401	NCBI:txid68187	Streptomyces cirratus
NCBI:txid1028402	NCBI:txid83382	Kitasatospora xanthocidica
NCBI:txid1028404	NCBI:txid1028385	Australiascaceae
NCBI:txid1028408	NCBI:txid1028405	Reticulascaceae
NCBI:txid1028424	NCBI:txid1028423	Ceratocystidaceae
NCBI:txid1028426	NCBI:txid1028425	Gondwanamycetaceae
NCBI:txid1028495	NCBI:txid576521	Alaria sp. 1 SAL-2008
NCBI:txid1028515	NCBI:txid320484	Sphyrna cf. lewini DP-2011
NCBI:txid1028581	NCBI:txid1433461	Lueckelia
NCBI:txid102867	NCBI:txid515815	Amphioctopus aegina
NCBI:txid10287	NCBI:txid28321	Amsacta moorei entomopoxvirus
NCBI:txid1028709	NCBI:txid756024	Xylogone sphaerospora
NCBI:txid102871	NCBI:txid505397	Amphioctopus marginatus
NCBI:txid102873	NCBI:txid515821	Callistoctopus ornatus
NCBI:txid1028811	NCBI:txid1522082	Cupolaconcha meroclista
NCBI:txid1028813	NCBI:txid1434780	Dendropoma rhyssoconchum
NCBI:txid102890	NCBI:txid326424	Frankia alni ACN14a
NCBI:txid102893	NCBI:txid1219966	Frankia sp. ARgP5_AG
NCBI:txid1029660	NCBI:txid487316	Acinetobacter soli
NCBI:txid102979	NCBI:txid1215604	Eulemur albifrons
NCBI:txid1030017	NCBI:txid122299	Dioncophyllum thollonii
NCBI:txid1030177	NCBI:txid120586	Dacrydium araucarioides
NCBI:txid1030279	NCBI:txid2269068	Paraphoma convolvuli
NCBI:txid1030389	NCBI:txid125978	Diplazium okudairai
NCBI:txid1030399	NCBI:txid693641	Neochelon falcipinnis
NCBI:txid1030449	NCBI:txid1030450	Daphniola hadei
NCBI:txid1030658	NCBI:txid234057	Bulbophyllum clandestinum
NCBI:txid1031302	NCBI:txid2058144	Tubakia americana
NCBI:txid1031303	NCBI:txid1031301	Tubakia hallii
NCBI:txid1031391	NCBI:txid1871146	Abyssogena mariana
NCBI:txid1031422	NCBI:txid285	Comamonas testosteroni
NCBI:txid1031425	NCBI:txid285	Comamonas testosteroni
NCBI:txid1031544	NCBI:txid1406153	Borojevia aspina
NCBI:txid1031546	NCBI:txid1406156	Borojevia brasiliensis
NCBI:txid1031549	NCBI:txid1406158	Ascandra contorta
NCBI:txid1031550	NCBI:txid1406159	Ascandra corallicola
NCBI:txid1031554	NCBI:txid1406161	Brattegardia nanseni
NCBI:txid1031555	NCBI:txid1775867	Ascaltis reticulum
NCBI:txid1031556	NCBI:txid1406167	Ernstia tetractina
NCBI:txid1031557	NCBI:txid1406173	Clathrina ramosa
NCBI:txid1031570	NCBI:txid190466	Lophodermium nitens
NCBI:txid1031742	NCBI:txid1121267	Campylobacter cuniculorum DSM 23162 = LMG 24588
NCBI:txid10318	NCBI:txid10353	Saimiriine alphaherpesvirus 1
NCBI:txid103188	NCBI:txid102618	Helicobacter pylori NCTC 11637 = CCUG 17874 = ATCC 43504
NCBI:txid103231	NCBI:txid880447	Mycoplasma leachii PG50
NCBI:txid103242	NCBI:txid1149232	Carabus yokoae marcilhaci
NCBI:txid103248	NCBI:txid219148	Carabus canaliculatus
NCBI:txid1032533	NCBI:txid2100783	Suillellus comptus
NCBI:txid1032534	NCBI:txid80623	Chalciporus piperatoides
NCBI:txid1032536	NCBI:txid2109602	Lanmaoa fragrans
NCBI:txid1032538	NCBI:txid676150	Rubinoboletus rubinus
NCBI:txid103254	NCBI:txid49407	Carabus kurilensis
NCBI:txid1032540	NCBI:txid2050759	Clitopaxillus alexandri
NCBI:txid1032545	NCBI:txid230766	Clitocybe fragrans
NCBI:txid1032547	NCBI:txid230769	Singerocybe phaeophthalma
NCBI:txid1032563	NCBI:txid530118	Parasola hercules
NCBI:txid1032570	NCBI:txid47347	Dermocybe cinnamomeolutea
NCBI:txid1032603	NCBI:txid557319	Hygrocybe pratensis
NCBI:txid1032604	NCBI:txid1398587	Cuphophyllus virgineus
NCBI:txid1032605	NCBI:txid557330	Cuphophyllus ochraceopallidus
NCBI:txid1032627	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032634	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032635	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032636	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032638	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032639	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032640	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032641	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032642	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032643	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032644	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032645	NCBI:txid1032623	Otariodibacter oris
NCBI:txid1032686	NCBI:txid352985	Geopora clausa
NCBI:txid1032711	NCBI:txid1941	Streptomyces badius
NCBI:txid1032712	NCBI:txid193460	Streptomyces sanglieri
NCBI:txid1032713	NCBI:txid193460	Streptomyces sanglieri
NCBI:txid1032772	NCBI:txid1032773	Hysterangium pterosporum
NCBI:txid1032848	NCBI:txid1837266	Lactifluus rugatus
NCBI:txid1032857	NCBI:txid1574094	Pogonoloma macrocephalum
NCBI:txid1032884	NCBI:txid1843391	Agaricus parvibicolor
NCBI:txid1032890	NCBI:txid73123	Diaporthe ambigua
NCBI:txid1032916	NCBI:txid411102	Oreocharis
NCBI:txid1032927	NCBI:txid656701	Petrocodon
NCBI:txid1032935	NCBI:txid48803	Hemiboea
NCBI:txid1032942	NCBI:txid49035	Paraboea
NCBI:txid1032950	NCBI:txid411102	Oreocharis
NCBI:txid1032956	NCBI:txid48772	Primulina
NCBI:txid1032979	NCBI:txid199091	Henckelia
NCBI:txid1033265	NCBI:txid1477417	Petrocodon ainsliifolius
NCBI:txid1033271	NCBI:txid2135320	Phloeomana speirea
NCBI:txid1033288	NCBI:txid1497653	Pachyphlodes ligericus
NCBI:txid1033289	NCBI:txid2508950	Pachyphlodes conglomerata
NCBI:txid1033295	NCBI:txid2806341	Paragalactinia berthetiana
NCBI:txid1033315	NCBI:txid2806342	Paragalactinia infuscata
NCBI:txid1033319	NCBI:txid1116854	Diaporthe gulyae
NCBI:txid1033320	NCBI:txid1116855	Diaporthe kochmanii
NCBI:txid1033321	NCBI:txid1116856	Diaporthe kongii
NCBI:txid103338	NCBI:txid298305	Lepocinclis acus
NCBI:txid103339	NCBI:txid298290	Monomorphina megalopsis
NCBI:txid1033651	NCBI:txid1849719	Saccharicrinis aurantiacus
NCBI:txid1033657	NCBI:txid29638	Davallia
NCBI:txid1033658	NCBI:txid410346	Potamocorbula amurensis
NCBI:txid1033663	NCBI:txid76769	Leptogramma pozoi
NCBI:txid103367	NCBI:txid129131	Cutaneotrichosporon debeurmannianum
NCBI:txid1033690	NCBI:txid109636	Pholiota conissans
NCBI:txid1033714	NCBI:txid323527	Leptodactylus mystaceus
NCBI:txid1033721	NCBI:txid1033720	Scinax fuscomarginatus
NCBI:txid1033727	NCBI:txid307806	Conocybe aporos
NCBI:txid1033728	NCBI:txid230775	Conocybe appendiculata
NCBI:txid103374	NCBI:txid110072	Hoplobatrachus rugulosus
NCBI:txid1033745	NCBI:txid230777	Conocybe teneroides
NCBI:txid1033772	NCBI:txid181529	Pluteus ephebeus
NCBI:txid1033774	NCBI:txid269338	Schenella simplex
NCBI:txid1033790	NCBI:txid152959	Russula exalbicans
NCBI:txid1033801	NCBI:txid353024	Ramsbottomia asperior
NCBI:txid1033827	NCBI:txid87249	Agaricus benesii
NCBI:txid1033835	NCBI:txid181864	Agaricus deserticola
NCBI:txid1033841	NCBI:txid1033840	Exophiala aquamarina
NCBI:txid1033845	NCBI:txid863577	Exophiala equina
NCBI:txid1033889	NCBI:txid370435	Faurelina elongata
NCBI:txid103396	NCBI:txid103394	Veluticeps
NCBI:txid103397	NCBI:txid941530	Veluticeps abietina
NCBI:txid1033979	NCBI:txid1033978	Plectosphaerellaceae
NCBI:txid103399	NCBI:txid467946	Cystostereum murrayi
NCBI:txid1034057	NCBI:txid1117304	Transversotrema sp. C JAH-2011
NCBI:txid1034058	NCBI:txid1117307	Transversotrema sp. D JAH-2011
NCBI:txid10342	NCBI:txid10386	Gallid alphaherpesvirus 1
NCBI:txid1034308	NCBI:txid1403162	Pyropia koreana
NCBI:txid1034314	NCBI:txid1034313	Candidatus Paraburkholderia andongensis
NCBI:txid1034315	NCBI:txid1034313	Candidatus Paraburkholderia andongensis
NCBI:txid1034316	NCBI:txid1034313	Candidatus Paraburkholderia andongensis
NCBI:txid1034317	NCBI:txid1034319	Candidatus Paraburkholderia petitii
NCBI:txid1034318	NCBI:txid1034313	Candidatus Paraburkholderia andongensis
NCBI:txid1034351	NCBI:txid2341023	Jania sp. 1 WAN-2018
NCBI:txid1034353	NCBI:txid646756	Arthrocardia sp. 2 NZ Twist-2018
NCBI:txid1034357	NCBI:txid55694	Hinkleyia caperata
NCBI:txid1034372	NCBI:txid646896	Corallinales sp. Gen12sp1 NZ Twist 2018
NCBI:txid1034383	NCBI:txid1034384	Rickettsiella pyronotae
NCBI:txid103440	NCBI:txid7787	Tetronarce californica
NCBI:txid103444	NCBI:txid157916	Ovipleistophora mirandellae
NCBI:txid1034464	NCBI:txid1609141	Penicillium daejeonium
NCBI:txid1034480	NCBI:txid63676	Chloroidium ellipsoideum
NCBI:txid1034607	NCBI:txid51731	Chloromonas rosae
NCBI:txid1034618	NCBI:txid119570	Scenedesmus aldavei
NCBI:txid103464	NCBI:txid101893	Pseudophoxinus beoticus
NCBI:txid1034721	NCBI:txid668547	Teratosphaeriaceae
NCBI:txid1034757	NCBI:txid339799	Phthiridium
NCBI:txid103476	NCBI:txid164016	Pterygoplichthys
NCBI:txid103478	NCBI:txid264483	Phaffia rhodozyma
NCBI:txid10348	NCBI:txid33703	Suid herpesvirus 1 strain Kaplan
NCBI:txid1034802	NCBI:txid1034798	Actinorectispora indica
NCBI:txid1034804	NCBI:txid1034798	Actinorectispora indica
NCBI:txid1034833	NCBI:txid1969536	Limnodrilus claparedianus
NCBI:txid1034947	NCBI:txid2783893	Colletotrichum populi
NCBI:txid1034948	NCBI:txid2783893	Colletotrichum populi
NCBI:txid1034949	NCBI:txid2783893	Colletotrichum populi
NCBI:txid1034950	NCBI:txid2783893	Colletotrichum populi
NCBI:txid1035058	NCBI:txid1035067	Aminobacter anthyllidis
NCBI:txid1035061	NCBI:txid1035067	Aminobacter anthyllidis
NCBI:txid1035062	NCBI:txid1035067	Aminobacter anthyllidis
NCBI:txid1035063	NCBI:txid1035067	Aminobacter anthyllidis
NCBI:txid1035064	NCBI:txid1035067	Aminobacter anthyllidis
NCBI:txid1035065	NCBI:txid1035067	Aminobacter anthyllidis
NCBI:txid1035066	NCBI:txid1035067	Aminobacter anthyllidis
NCBI:txid1035068	NCBI:txid1035067	Aminobacter anthyllidis
NCBI:txid1035153	NCBI:txid1206392	Acaulospora minuta
NCBI:txid103516	NCBI:txid1348649	Echinoderma asperum
NCBI:txid1035198	NCBI:txid1335757	Spiribacter curvatus
NCBI:txid1035199	NCBI:txid476077	Onthophagus pennsylvanicus
NCBI:txid10352	NCBI:txid35243	Ateline alphaherpesvirus 1
NCBI:txid103520	NCBI:txid40750	Microsteris gracilis
NCBI:txid1035240	NCBI:txid728056	Flavobacterium oncorhynchi
NCBI:txid1035241	NCBI:txid728056	Flavobacterium oncorhynchi
NCBI:txid1035272	NCBI:txid1035271	Rhizobium nepotum
NCBI:txid1035273	NCBI:txid1035271	Rhizobium nepotum
NCBI:txid1035274	NCBI:txid1035271	Rhizobium nepotum
NCBI:txid1035275	NCBI:txid1035271	Rhizobium nepotum
NCBI:txid10354	NCBI:txid10385	Bovine gammaherpesvirus 4
NCBI:txid1035466	NCBI:txid764003	Influenza A virus (A/Hangzhou/04/2009(H1N1))
NCBI:txid1035490	NCBI:txid1035489	Diphasia margareta
NCBI:txid1035530	NCBI:txid1048533	Thalassiosira bioculata
NCBI:txid1035540	NCBI:txid1209069	Mamiellaceae sp. RCC2285
NCBI:txid1035563	NCBI:txid77546	Scenedesmus vacuolatus
NCBI:txid1035564	NCBI:txid31301	Jaagichlorella luteoviridis
NCBI:txid1035566	NCBI:txid1799581	Halochlorococcum marinum
NCBI:txid1035567	NCBI:txid77546	Scenedesmus vacuolatus
NCBI:txid1035575	NCBI:txid1126563	Bactrodesmiastrum pyriforme
NCBI:txid10356	NCBI:txid35246	Cercopithecine alphaherpesvirus 9
NCBI:txid1035633	NCBI:txid173497	Pseudochlorella signiensis
